file_id,subset_id,relative_file_path,rpm_mean,torque_mean_nm,rpm_bin,torque_bin,stratum,split,split_version,random_seed
A-0376,A_full_set,dataset/audio/A_full_set/377_Engine-A.wav,5049.802415184121,-19.03562103189639,3,1,R3_T1,train,SPLIT-001,42
A-0377,A_full_set,dataset/audio/A_full_set/378_Engine-A.wav,2214.3760877573072,-46.51661746224091,1,0,R1_T0,test,SPLIT-001,42
A-0378,A_full_set,dataset/audio/A_full_set/379_Engine-A.wav,2416.313615003582,159.6942619538643,1,2,R1_T2,train,SPLIT-001,42
A-0379,A_full_set,dataset/audio/A_full_set/380_Engine-A.wav,982.5171496557152,-5.527788037839144,0,1,R0_T1,train,SPLIT-001,42
A-0380,A_full_set,dataset/audio/A_full_set/381_Engine-A.wav,5757.92585491811,-30.675478317550205,3,0,R3_T0,train,SPLIT-001,42
A-0381,A_full_set,dataset/audio/A_full_set/382_Engine-A.wav,5738.2747854540485,318.8312531996908,3,3,R3_T3,train,SPLIT-001,42
A-0382,A_full_set,dataset/audio/A_full_set/383_Engine-A.wav,6184.504230364874,148.4117813937386,3,2,R3_T2,validation,SPLIT-001,42
A-0383,A_full_set,dataset/audio/A_full_set/384_Engine-A.wav,6027.629140019417,37.93060916662216,3,1,R3_T1,train,SPLIT-001,42
A-0384,A_full_set,dataset/audio/A_full_set/385_Engine-A.wav,2850.822007817628,194.3514241887948,1,2,R1_T2,train,SPLIT-001,42
A-0385,A_full_set,dataset/audio/A_full_set/386_Engine-A.wav,2238.5554254216554,150.58065093952789,1,2,R1_T2,train,SPLIT-001,42
A-0386,A_full_set,dataset/audio/A_full_set/387_Engine-A.wav,2927.139684889052,-52.10934631223601,1,0,R1_T0,train,SPLIT-001,42
A-0387,A_full_set,dataset/audio/A_full_set/388_Engine-A.wav,1806.293090572202,-27.028480209309237,1,0,R1_T0,test,SPLIT-001,42
A-0388,A_full_set,dataset/audio/A_full_set/389_Engine-A.wav,4409.233774014605,-71.36606878058375,2,0,R2_T0,train,SPLIT-001,42
A-0389,A_full_set,dataset/audio/A_full_set/390_Engine-A.wav,3579.7965202228165,-48.159201965745545,2,0,R2_T0,train,SPLIT-001,42
A-0390,A_full_set,dataset/audio/A_full_set/391_Engine-A.wav,726.9098387706948,-13.704298871808348,0,1,R0_T1,test,SPLIT-001,42
A-0391,A_full_set,dataset/audio/A_full_set/392_Engine-A.wav,2406.779772606655,20.81311840323073,1,1,R1_T1,train,SPLIT-001,42
A-0392,A_full_set,dataset/audio/A_full_set/393_Engine-A.wav,4615.945210754064,162.87485293256557,3,2,R3_T2,train,SPLIT-001,42
A-0393,A_full_set,dataset/audio/A_full_set/394_Engine-A.wav,4208.551476124502,335.26667556142417,2,3,R2_T3,test,SPLIT-001,42
A-0394,A_full_set,dataset/audio/A_full_set/395_Engine-A.wav,3892.329456284642,-65.40395313641056,2,0,R2_T0,train,SPLIT-001,42
A-0395,A_full_set,dataset/audio/A_full_set/396_Engine-A.wav,4208.964096627585,193.6506485357517,2,2,R2_T2,train,SPLIT-001,42
A-0396,A_full_set,dataset/audio/A_full_set/397_Engine-A.wav,5427.117238106358,31.501825417486383,3,1,R3_T1,test,SPLIT-001,42
A-0397,A_full_set,dataset/audio/A_full_set/398_Engine-A.wav,4329.71587281743,694.6443421545004,2,3,R2_T3,train,SPLIT-001,42
A-0398,A_full_set,dataset/audio/A_full_set/399_Engine-A.wav,5694.804096987488,228.68270693569008,3,3,R3_T3,train,SPLIT-001,42
A-0399,A_full_set,dataset/audio/A_full_set/400_Engine-A.wav,1225.1349648162925,-9.125716305037502,0,1,R0_T1,train,SPLIT-001,42
A-0400,A_full_set,dataset/audio/A_full_set/401_Engine-A.wav,4196.942868529943,716.2201115367858,2,3,R2_T3,validation,SPLIT-001,42
A-0401,A_full_set,dataset/audio/A_full_set/402_Engine-A.wav,3602.042396353206,46.65871869308805,2,1,R2_T1,train,SPLIT-001,42
A-0402,A_full_set,dataset/audio/A_full_set/403_Engine-A.wav,2330.113312222448,-37.92352495477775,1,0,R1_T0,train,SPLIT-001,42
A-0403,A_full_set,dataset/audio/A_full_set/404_Engine-A.wav,5400.461370059791,-38.96811735985402,3,0,R3_T0,test,SPLIT-001,42
A-0404,A_full_set,dataset/audio/A_full_set/405_Engine-A.wav,2779.3361379525204,206.44504991650257,1,2,R1_T2,test,SPLIT-001,42
A-0405,A_full_set,dataset/audio/A_full_set/406_Engine-A.wav,732.3315276686092,-10.483802133782444,0,1,R0_T1,train,SPLIT-001,42
A-0406,A_full_set,dataset/audio/A_full_set/407_Engine-A.wav,2102.084196550736,7.631011280587049,1,1,R1_T1,train,SPLIT-001,42
A-0407,A_full_set,dataset/audio/A_full_set/408_Engine-A.wav,919.5020591806554,269.58806122949943,0,3,R0_T3,train,SPLIT-001,42
A-0408,A_full_set,dataset/audio/A_full_set/409_Engine-A.wav,2380.9402770789334,-77.02082016280673,1,0,R1_T0,train,SPLIT-001,42
A-0409,A_full_set,dataset/audio/A_full_set/410_Engine-A.wav,2394.841274017184,250.63939922548863,1,3,R1_T3,validation,SPLIT-001,42
A-0410,A_full_set,dataset/audio/A_full_set/411_Engine-A.wav,6456.260547276112,153.89851779472536,3,2,R3_T2,train,SPLIT-001,42
A-0411,A_full_set,dataset/audio/A_full_set/412_Engine-A.wav,1234.5846465609584,185.6376766835448,0,2,R0_T2,test,SPLIT-001,42
A-0412,A_full_set,dataset/audio/A_full_set/413_Engine-A.wav,3594.4217242522614,328.01852507966,2,3,R2_T3,train,SPLIT-001,42
A-0413,A_full_set,dataset/audio/A_full_set/414_Engine-A.wav,5760.911835496721,165.12605691273356,3,2,R3_T2,train,SPLIT-001,42
A-0414,A_full_set,dataset/audio/A_full_set/415_Engine-A.wav,2559.0015452728685,10.287436353481882,1,1,R1_T1,train,SPLIT-001,42
A-0415,A_full_set,dataset/audio/A_full_set/416_Engine-A.wav,2988.817282679281,-53.55961083719724,1,0,R1_T0,train,SPLIT-001,42
A-0416,A_full_set,dataset/audio/A_full_set/417_Engine-A.wav,1345.3094055207723,109.65329294569754,0,2,R0_T2,validation,SPLIT-001,42
A-0417,A_full_set,dataset/audio/A_full_set/418_Engine-A.wav,3446.5075412739907,335.38158504620475,2,3,R2_T3,test,SPLIT-001,42
A-0418,A_full_set,dataset/audio/A_full_set/419_Engine-A.wav,1797.3649709851438,-21.748132886602303,1,0,R1_T0,train,SPLIT-001,42
A-0419,A_full_set,dataset/audio/A_full_set/420_Engine-A.wav,2106.8691165185637,231.39453216071217,1,3,R1_T3,train,SPLIT-001,42
A-0420,A_full_set,dataset/audio/A_full_set/421_Engine-A.wav,6096.15857452558,-74.41178241719399,3,0,R3_T0,train,SPLIT-001,42
A-0421,A_full_set,dataset/audio/A_full_set/422_Engine-A.wav,3568.1497532500807,40.87007750017533,2,1,R2_T1,test,SPLIT-001,42
A-0422,A_full_set,dataset/audio/A_full_set/423_Engine-A.wav,4827.477895163277,453.9271064177088,3,3,R3_T3,train,SPLIT-001,42
A-0423,A_full_set,dataset/audio/A_full_set/424_Engine-A.wav,1951.4305102012872,145.61058259800652,1,2,R1_T2,train,SPLIT-001,42
A-0424,A_full_set,dataset/audio/A_full_set/425_Engine-A.wav,3002.911675719388,292.86748746546306,2,3,R2_T3,train,SPLIT-001,42
A-0425,A_full_set,dataset/audio/A_full_set/426_Engine-A.wav,2195.618634624533,-27.87627258921057,1,0,R1_T0,validation,SPLIT-001,42
A-0426,A_full_set,dataset/audio/A_full_set/427_Engine-A.wav,2700.2688719609764,370.5869830107387,1,3,R1_T3,train,SPLIT-001,42
A-0427,A_full_set,dataset/audio/A_full_set/428_Engine-A.wav,2544.960882088679,-36.57286202035299,1,0,R1_T0,train,SPLIT-001,42
A-0428,A_full_set,dataset/audio/A_full_set/429_Engine-A.wav,3195.510911812304,-57.81325895934893,2,0,R2_T0,train,SPLIT-001,42
A-0429,A_full_set,dataset/audio/A_full_set/430_Engine-A.wav,3564.213696629443,-9.604769395598282,2,1,R2_T1,train,SPLIT-001,42
A-0430,A_full_set,dataset/audio/A_full_set/431_Engine-A.wav,1651.1733445074285,134.6535292828655,0,2,R0_T2,train,SPLIT-001,42
A-0431,A_full_set,dataset/audio/A_full_set/432_Engine-A.wav,2331.6937929892606,7.598678723260316,1,1,R1_T1,train,SPLIT-001,42
A-0432,A_full_set,dataset/audio/A_full_set/433_Engine-A.wav,3321.0785646102618,-60.11357222146136,2,0,R2_T0,train,SPLIT-001,42
A-0433,A_full_set,dataset/audio/A_full_set/434_Engine-A.wav,2404.33284554144,451.7690621368431,1,3,R1_T3,train,SPLIT-001,42
A-0434,A_full_set,dataset/audio/A_full_set/435_Engine-A.wav,1846.3306840519272,-28.28065112354309,1,0,R1_T0,train,SPLIT-001,42
A-0435,A_full_set,dataset/audio/A_full_set/436_Engine-A.wav,2219.217457034724,-27.90226173917776,1,0,R1_T0,train,SPLIT-001,42
A-0436,A_full_set,dataset/audio/A_full_set/437_Engine-A.wav,4561.42804060525,-73.96790972247034,3,0,R3_T0,train,SPLIT-001,42
A-0437,A_full_set,dataset/audio/A_full_set/438_Engine-A.wav,2161.1868256152807,258.45889414552107,1,3,R1_T3,test,SPLIT-001,42
A-0438,A_full_set,dataset/audio/A_full_set/439_Engine-A.wav,3190.612768674608,-53.23576629969486,2,0,R2_T0,train,SPLIT-001,42
A-0439,A_full_set,dataset/audio/A_full_set/440_Engine-A.wav,1581.333104058656,-21.3082191033092,0,0,R0_T0,test,SPLIT-001,42
A-0440,A_full_set,dataset/audio/A_full_set/441_Engine-A.wav,3404.9210855954384,-60.6105825636122,2,0,R2_T0,train,SPLIT-001,42
A-0441,A_full_set,dataset/audio/A_full_set/442_Engine-A.wav,5677.822634068931,-39.043199854491526,3,0,R3_T0,train,SPLIT-001,42
A-0442,A_full_set,dataset/audio/A_full_set/443_Engine-A.wav,3125.454288575708,-52.32320558087935,2,0,R2_T0,train,SPLIT-001,42
A-0443,A_full_set,dataset/audio/A_full_set/444_Engine-A.wav,2994.674509973707,100.41356218539602,1,2,R1_T2,train,SPLIT-001,42
A-0444,A_full_set,dataset/audio/A_full_set/445_Engine-A.wav,4366.399404737685,-93.58412497088838,2,0,R2_T0,validation,SPLIT-001,42
A-0445,A_full_set,dataset/audio/A_full_set/446_Engine-A.wav,6164.296425196537,-23.615417635537742,3,0,R3_T0,train,SPLIT-001,42
A-0446,A_full_set,dataset/audio/A_full_set/447_Engine-A.wav,905.1748620930002,0.9119153689982286,0,1,R0_T1,train,SPLIT-001,42
A-0447,A_full_set,dataset/audio/A_full_set/448_Engine-A.wav,5679.19799112046,518.0394791393745,3,3,R3_T3,train,SPLIT-001,42
A-0448,A_full_set,dataset/audio/A_full_set/449_Engine-A.wav,3610.796415639257,330.7542380339609,2,3,R2_T3,test,SPLIT-001,42
A-0449,A_full_set,dataset/audio/A_full_set/450_Engine-A.wav,5659.08420893558,117.4291351235656,3,2,R3_T2,train,SPLIT-001,42
A-0450,A_full_set,dataset/audio/A_full_set/451_Engine-A.wav,733.0443860392584,-7.254507690264281,0,1,R0_T1,train,SPLIT-001,42
A-0451,A_full_set,dataset/audio/A_full_set/452_Engine-A.wav,651.5071179362253,6.679747856504195,0,1,R0_T1,train,SPLIT-001,42
A-0452,A_full_set,dataset/audio/A_full_set/453_Engine-A.wav,894.239885776638,3.551504868192968,0,1,R0_T1,train,SPLIT-001,42
A-0453,A_full_set,dataset/audio/A_full_set/454_Engine-A.wav,4151.968390508719,-73.72902035390135,2,0,R2_T0,validation,SPLIT-001,42
A-0454,A_full_set,dataset/audio/A_full_set/455_Engine-A.wav,1878.4168610404824,15.964230638209395,1,1,R1_T1,train,SPLIT-001,42
A-0455,A_full_set,dataset/audio/A_full_set/456_Engine-A.wav,3318.163156380175,-59.38976587641853,2,0,R2_T0,train,SPLIT-001,42
A-0456,A_full_set,dataset/audio/A_full_set/457_Engine-A.wav,1091.4557211444308,-9.151435634954188,0,1,R0_T1,train,SPLIT-001,42
A-0457,A_full_set,dataset/audio/A_full_set/458_Engine-A.wav,2686.8549393444528,22.7837199699588,1,1,R1_T1,test,SPLIT-001,42
A-0458,A_full_set,dataset/audio/A_full_set/459_Engine-A.wav,1205.8083718944445,199.96811384740084,0,2,R0_T2,train,SPLIT-001,42
A-0459,A_full_set,dataset/audio/A_full_set/460_Engine-A.wav,1201.395450333352,304.95585440865415,0,3,R0_T3,train,SPLIT-001,42
A-0460,A_full_set,dataset/audio/A_full_set/461_Engine-A.wav,1816.926238243468,652.986247849185,1,3,R1_T3,train,SPLIT-001,42
A-0461,A_full_set,dataset/audio/A_full_set/462_Engine-A.wav,2247.491726561057,247.50383592494467,1,3,R1_T3,train,SPLIT-001,42
A-0462,A_full_set,dataset/audio/A_full_set/463_Engine-A.wav,1390.1677723499497,-11.86099732148292,0,1,R0_T1,train,SPLIT-001,42
A-0463,A_full_set,dataset/audio/A_full_set/464_Engine-A.wav,3731.452626587576,-48.917467019099206,2,0,R2_T0,train,SPLIT-001,42
A-0464,A_full_set,dataset/audio/A_full_set/465_Engine-A.wav,1198.3948433724645,19.140889598819435,0,1,R0_T1,test,SPLIT-001,42
A-0465,A_full_set,dataset/audio/A_full_set/466_Engine-A.wav,2548.1253135883085,92.12874332144592,1,2,R1_T2,train,SPLIT-001,42
A-0466,A_full_set,dataset/audio/A_full_set/467_Engine-A.wav,1537.178333305642,-3.7265265994059766,0,1,R0_T1,train,SPLIT-001,42
A-0467,A_full_set,dataset/audio/A_full_set/468_Engine-A.wav,4574.636072711893,57.533966726080834,3,1,R3_T1,validation,SPLIT-001,42
A-0468,A_full_set,dataset/audio/A_full_set/469_Engine-A.wav,3630.9145366596335,-62.21345575844369,2,0,R2_T0,train,SPLIT-001,42
A-0469,A_full_set,dataset/audio/A_full_set/470_Engine-A.wav,3709.282132797448,168.78408912720718,2,2,R2_T2,train,SPLIT-001,42
A-0470,A_full_set,dataset/audio/A_full_set/471_Engine-A.wav,3778.031798882213,46.78050638214359,2,1,R2_T1,train,SPLIT-001,42
A-0471,A_full_set,dataset/audio/A_full_set/472_Engine-A.wav,1134.923257801914,-10.43452477390527,0,1,R0_T1,train,SPLIT-001,42
A-0472,A_full_set,dataset/audio/A_full_set/473_Engine-A.wav,1204.060627386822,135.4295111865532,0,2,R0_T2,test,SPLIT-001,42
A-0473,A_full_set,dataset/audio/A_full_set/474_Engine-A.wav,1052.5059061644847,-6.558182258916095,0,1,R0_T1,validation,SPLIT-001,42
A-0474,A_full_set,dataset/audio/A_full_set/475_Engine-A.wav,5825.722832925275,211.2743420587969,3,2,R3_T2,train,SPLIT-001,42
A-0475,A_full_set,dataset/audio/A_full_set/476_Engine-A.wav,1486.7121539664402,-28.286449210320864,0,0,R0_T0,train,SPLIT-001,42
A-0476,A_full_set,dataset/audio/A_full_set/477_Engine-A.wav,1458.2417656089556,128.4255032423066,0,2,R0_T2,train,SPLIT-001,42
A-0477,A_full_set,dataset/audio/A_full_set/478_Engine-A.wav,3801.5963836091,299.104913230834,2,3,R2_T3,train,SPLIT-001,42
A-0478,A_full_set,dataset/audio/A_full_set/479_Engine-A.wav,4817.251587149485,344.1673457836548,3,3,R3_T3,train,SPLIT-001,42
A-0479,A_full_set,dataset/audio/A_full_set/480_Engine-A.wav,3000.3489672653072,167.68966695480557,2,2,R2_T2,train,SPLIT-001,42
A-0480,A_full_set,dataset/audio/A_full_set/481_Engine-A.wav,2501.95777345156,240.41085783382096,1,3,R1_T3,train,SPLIT-001,42
A-0481,A_full_set,dataset/audio/A_full_set/482_Engine-A.wav,1652.0875752408865,196.87653204678617,0,2,R0_T2,train,SPLIT-001,42
A-0482,A_full_set,dataset/audio/A_full_set/483_Engine-A.wav,1954.5177356337467,-25.22662041310049,1,0,R1_T0,train,SPLIT-001,42
A-0483,A_full_set,dataset/audio/A_full_set/484_Engine-A.wav,1462.1631823904147,81.52945862229923,0,2,R0_T2,test,SPLIT-001,42
A-0484,A_full_set,dataset/audio/A_full_set/485_Engine-A.wav,2696.061165352178,277.2916332234535,1,3,R1_T3,test,SPLIT-001,42
A-0485,A_full_set,dataset/audio/A_full_set/486_Engine-A.wav,2971.635198205467,-20.31476943473506,1,1,R1_T1,test,SPLIT-001,42
A-0486,A_full_set,dataset/audio/A_full_set/487_Engine-A.wav,3917.8669844216447,451.4446227531123,2,3,R2_T3,test,SPLIT-001,42
A-0487,A_full_set,dataset/audio/A_full_set/488_Engine-A.wav,4902.224707668067,244.6162614589784,3,3,R3_T3,train,SPLIT-001,42
A-0488,A_full_set,dataset/audio/A_full_set/489_Engine-A.wav,2358.0746854869976,-39.16428702956616,1,0,R1_T0,test,SPLIT-001,42
A-0489,A_full_set,dataset/audio/A_full_set/490_Engine-A.wav,1503.704253591215,237.71383131251616,0,3,R0_T3,train,SPLIT-001,42
A-0490,A_full_set,dataset/audio/A_full_set/491_Engine-A.wav,1253.4063819947282,3.9678973686404335,0,1,R0_T1,train,SPLIT-001,42
A-0491,A_full_set,dataset/audio/A_full_set/492_Engine-A.wav,2021.769656463044,466.68147730633495,1,3,R1_T3,validation,SPLIT-001,42
A-0492,A_full_set,dataset/audio/A_full_set/493_Engine-A.wav,2041.2644435396685,-27.76312179358671,1,0,R1_T0,train,SPLIT-001,42
A-0493,A_full_set,dataset/audio/A_full_set/494_Engine-A.wav,2321.3623848064803,508.1436699968044,1,3,R1_T3,validation,SPLIT-001,42
A-0494,A_full_set,dataset/audio/A_full_set/495_Engine-A.wav,4713.115555677957,-75.85349804017602,3,0,R3_T0,train,SPLIT-001,42
A-0495,A_full_set,dataset/audio/A_full_set/496_Engine-A.wav,3323.9285854143177,415.8854835014033,2,3,R2_T3,train,SPLIT-001,42
A-0496,A_full_set,dataset/audio/A_full_set/497_Engine-A.wav,2529.1785139378494,162.60901345147028,1,2,R1_T2,test,SPLIT-001,42
A-0497,A_full_set,dataset/audio/A_full_set/498_Engine-A.wav,1443.4149773930646,93.91983776805304,0,2,R0_T2,train,SPLIT-001,42
A-0498,A_full_set,dataset/audio/A_full_set/499_Engine-A.wav,5131.246967367363,335.0732261637039,3,3,R3_T3,train,SPLIT-001,42
A-0499,A_full_set,dataset/audio/A_full_set/500_Engine-A.wav,2711.7197651850174,165.05744623944042,1,2,R1_T2,train,SPLIT-001,42
A-0500,A_full_set,dataset/audio/A_full_set/501_Engine-A.wav,1681.2306437712052,11.373465158105866,0,1,R0_T1,train,SPLIT-001,42
A-0501,A_full_set,dataset/audio/A_full_set/502_Engine-A.wav,6532.811147473504,59.391438209935416,3,1,R3_T1,train,SPLIT-001,42
A-0502,A_full_set,dataset/audio/A_full_set/503_Engine-A.wav,3972.04637036414,457.1537596229615,2,3,R2_T3,train,SPLIT-001,42
A-0503,A_full_set,dataset/audio/A_full_set/504_Engine-A.wav,3555.2599377102324,169.73326685628916,2,2,R2_T2,train,SPLIT-001,42
A-0504,A_full_set,dataset/audio/A_full_set/505_Engine-A.wav,2870.165699284252,355.9552827953969,1,3,R1_T3,validation,SPLIT-001,42
A-0505,A_full_set,dataset/audio/A_full_set/506_Engine-A.wav,911.4239777975936,16.12393392133842,0,1,R0_T1,train,SPLIT-001,42
A-0506,A_full_set,dataset/audio/A_full_set/507_Engine-A.wav,3905.0231760285465,325.740050000838,2,3,R2_T3,validation,SPLIT-001,42
A-0507,A_full_set,dataset/audio/A_full_set/508_Engine-A.wav,5859.273465474446,157.0973134234669,3,2,R3_T2,test,SPLIT-001,42
A-0508,A_full_set,dataset/audio/A_full_set/509_Engine-A.wav,3281.836333959729,-21.497603935924,2,0,R2_T0,train,SPLIT-001,42
A-0509,A_full_set,dataset/audio/A_full_set/510_Engine-A.wav,4384.170361650668,168.8375705109056,2,2,R2_T2,test,SPLIT-001,42
A-0510,A_full_set,dataset/audio/A_full_set/511_Engine-A.wav,6216.767744536405,-97.50300057058726,3,0,R3_T0,train,SPLIT-001,42
A-0511,A_full_set,dataset/audio/A_full_set/512_Engine-A.wav,1799.2989754612206,210.7046042031389,1,2,R1_T2,validation,SPLIT-001,42
A-0512,A_full_set,dataset/audio/A_full_set/513_Engine-A.wav,3659.6539701549664,166.86596976386176,2,2,R2_T2,train,SPLIT-001,42
A-0513,A_full_set,dataset/audio/A_full_set/514_Engine-A.wav,3482.7265380197746,-61.26087209396569,2,0,R2_T0,train,SPLIT-001,42
A-0514,A_full_set,dataset/audio/A_full_set/515_Engine-A.wav,1076.6571949307736,28.33343486373241,0,1,R0_T1,test,SPLIT-001,42
A-0515,A_full_set,dataset/audio/A_full_set/516_Engine-A.wav,4492.373162459942,-73.24974028573882,3,0,R3_T0,train,SPLIT-001,42
A-0516,A_full_set,dataset/audio/A_full_set/517_Engine-A.wav,3701.759619570683,325.30156122636663,2,3,R2_T3,train,SPLIT-001,42
A-0517,A_full_set,dataset/audio/A_full_set/518_Engine-A.wav,4824.885006401861,31.29715674839749,3,1,R3_T1,train,SPLIT-001,42
A-0518,A_full_set,dataset/audio/A_full_set/519_Engine-A.wav,3471.1306615896665,165.7574998395553,2,2,R2_T2,test,SPLIT-001,42
A-0519,A_full_set,dataset/audio/A_full_set/520_Engine-A.wav,3877.4599101162216,278.1868232168802,2,3,R2_T3,train,SPLIT-001,42
A-0520,A_full_set,dataset/audio/A_full_set/521_Engine-A.wav,3182.7197015447023,-57.39997905121263,2,0,R2_T0,train,SPLIT-001,42
A-0521,A_full_set,dataset/audio/A_full_set/522_Engine-A.wav,6245.607061377262,-15.631601960849231,3,1,R3_T1,train,SPLIT-001,42
A-0522,A_full_set,dataset/audio/A_full_set/523_Engine-A.wav,5699.685144137187,-90.70312420287765,3,0,R3_T0,validation,SPLIT-001,42
A-0523,A_full_set,dataset/audio/A_full_set/524_Engine-A.wav,2360.129548152934,-38.44157097462393,1,0,R1_T0,validation,SPLIT-001,42
A-0524,A_full_set,dataset/audio/A_full_set/525_Engine-A.wav,6643.843177667598,421.9610488850488,3,3,R3_T3,validation,SPLIT-001,42
A-0525,A_full_set,dataset/audio/A_full_set/526_Engine-A.wav,2131.56123846204,169.22846036874827,1,2,R1_T2,validation,SPLIT-001,42
A-0526,A_full_set,dataset/audio/A_full_set/527_Engine-A.wav,4725.210116782659,686.2114739250129,3,3,R3_T3,train,SPLIT-001,42
A-0527,A_full_set,dataset/audio/A_full_set/528_Engine-A.wav,1439.8988982203207,-13.625020593162477,0,1,R0_T1,train,SPLIT-001,42
A-0528,A_full_set,dataset/audio/A_full_set/529_Engine-A.wav,2852.1641868239817,158.7795539277033,1,2,R1_T2,train,SPLIT-001,42
A-0529,A_full_set,dataset/audio/A_full_set/530_Engine-A.wav,4869.18936447544,108.77952713992714,3,2,R3_T2,validation,SPLIT-001,42
A-0530,A_full_set,dataset/audio/A_full_set/531_Engine-A.wav,1282.869268174417,-42.42620587025878,0,0,R0_T0,train,SPLIT-001,42
A-0531,A_full_set,dataset/audio/A_full_set/532_Engine-A.wav,5587.757066142592,-74.58898399580463,3,0,R3_T0,train,SPLIT-001,42
A-0532,A_full_set,dataset/audio/A_full_set/533_Engine-A.wav,1504.6238183028174,129.98796030213128,0,2,R0_T2,train,SPLIT-001,42
A-0533,A_full_set,dataset/audio/A_full_set/534_Engine-A.wav,3039.2028519131627,168.04072610084927,2,2,R2_T2,train,SPLIT-001,42
A-0534,A_full_set,dataset/audio/A_full_set/535_Engine-A.wav,680.247074590539,24.842557535981232,0,1,R0_T1,train,SPLIT-001,42
A-0535,A_full_set,dataset/audio/A_full_set/536_Engine-A.wav,6212.864065835924,544.8206756925825,3,3,R3_T3,train,SPLIT-001,42
A-0536,A_full_set,dataset/audio/A_full_set/537_Engine-A.wav,5149.85994454399,162.9635702328853,3,2,R3_T2,validation,SPLIT-001,42
A-0537,A_full_set,dataset/audio/A_full_set/538_Engine-A.wav,2918.3653492914627,-52.046711412548696,1,0,R1_T0,validation,SPLIT-001,42
A-0538,A_full_set,dataset/audio/A_full_set/539_Engine-A.wav,3739.743163979797,374.0799011189117,2,3,R2_T3,validation,SPLIT-001,42
A-0539,A_full_set,dataset/audio/A_full_set/540_Engine-A.wav,3800.533282272215,-49.03909889986198,2,0,R2_T0,train,SPLIT-001,42
A-0540,A_full_set,dataset/audio/A_full_set/541_Engine-A.wav,1636.7302617404314,-65.28910104416113,0,0,R0_T0,test,SPLIT-001,42
A-0541,A_full_set,dataset/audio/A_full_set/542_Engine-A.wav,1197.8193268526431,107.50890858182612,0,2,R0_T2,train,SPLIT-001,42
A-0542,A_full_set,dataset/audio/A_full_set/543_Engine-A.wav,5396.175201023174,229.47123064904355,3,3,R3_T3,train,SPLIT-001,42
A-0543,A_full_set,dataset/audio/A_full_set/544_Engine-A.wav,3032.1106138649407,158.89115346683278,2,2,R2_T2,train,SPLIT-001,42
A-0544,A_full_set,dataset/audio/A_full_set/545_Engine-A.wav,4815.452798527678,313.8871264949529,3,3,R3_T3,validation,SPLIT-001,42
A-0545,A_full_set,dataset/audio/A_full_set/546_Engine-A.wav,5139.716982130759,-31.312234356474423,3,0,R3_T0,train,SPLIT-001,42
A-0546,A_full_set,dataset/audio/A_full_set/547_Engine-A.wav,1427.4418368249085,-14.376707774836843,0,1,R0_T1,train,SPLIT-001,42
A-0547,A_full_set,dataset/audio/A_full_set/548_Engine-A.wav,941.1243114032244,-6.932299388082404,0,1,R0_T1,train,SPLIT-001,42
A-0548,A_full_set,dataset/audio/A_full_set/549_Engine-A.wav,3493.0381697367848,190.3893559670384,2,2,R2_T2,train,SPLIT-001,42
A-0549,A_full_set,dataset/audio/A_full_set/550_Engine-A.wav,4439.673266630509,-90.25521927086642,2,0,R2_T0,train,SPLIT-001,42
A-0550,A_full_set,dataset/audio/A_full_set/551_Engine-A.wav,859.8211424888214,-23.63166368076567,0,0,R0_T0,train,SPLIT-001,42
A-0551,A_full_set,dataset/audio/A_full_set/552_Engine-A.wav,4769.718770799921,163.94146808117708,3,2,R3_T2,train,SPLIT-001,42
A-0552,A_full_set,dataset/audio/A_full_set/553_Engine-A.wav,1349.2132099017217,8.312923669168942,0,1,R0_T1,train,SPLIT-001,42
A-0553,A_full_set,dataset/audio/A_full_set/554_Engine-A.wav,5090.736150353905,228.212720669382,3,3,R3_T3,validation,SPLIT-001,42
A-0554,A_full_set,dataset/audio/A_full_set/555_Engine-A.wav,1540.4991940754217,7.901863108482464,0,1,R0_T1,train,SPLIT-001,42
A-0555,A_full_set,dataset/audio/A_full_set/556_Engine-A.wav,1288.247426705701,-47.64517982091223,0,0,R0_T0,test,SPLIT-001,42
A-0556,A_full_set,dataset/audio/A_full_set/557_Engine-A.wav,4515.395072790293,444.6740181431205,3,3,R3_T3,test,SPLIT-001,42
A-0557,A_full_set,dataset/audio/A_full_set/558_Engine-A.wav,6026.765852863095,455.47395531854414,3,3,R3_T3,train,SPLIT-001,42
A-0558,A_full_set,dataset/audio/A_full_set/559_Engine-A.wav,3032.201914800215,278.1979426975819,2,3,R2_T3,validation,SPLIT-001,42
A-0559,A_full_set,dataset/audio/A_full_set/560_Engine-A.wav,1604.7636750590834,-72.6579182839329,0,0,R0_T0,train,SPLIT-001,42
A-0560,A_full_set,dataset/audio/A_full_set/561_Engine-A.wav,5821.702092902124,170.64263604843842,3,2,R3_T2,train,SPLIT-001,42
A-0561,A_full_set,dataset/audio/A_full_set/562_Engine-A.wav,1019.6525108523484,-3.830150821344639,0,1,R0_T1,train,SPLIT-001,42
A-0562,A_full_set,dataset/audio/A_full_set/563_Engine-A.wav,1316.8157664684009,-6.646284924757234,0,1,R0_T1,train,SPLIT-001,42
A-0563,A_full_set,dataset/audio/A_full_set/564_Engine-A.wav,4613.503599296094,6.100058516835778,3,1,R3_T1,validation,SPLIT-001,42
